year,county,state,sex_and_age_total_population,sex_and_age_total_population_male,sex_and_age_total_population_female,sex_and_age_under_5_years,sex_and_age_5_to_9_years,sex_and_age_10_to_14_years,sex_and_age_15_to_19_years,sex_and_age_20_to_24_years,sex_and_age_25_to_34_years,sex_and_age_35_to_44_years,sex_and_age_45_to_54_years,sex_and_age_55_to_59_years,sex_and_age_60_to_64_years,sex_and_age_65_to_74_years,sex_and_age_75_to_84_years,sex_and_age_85_years_and_over,sex_and_age_median_age_years,sex_and_age_18_years_and_over,sex_and_age_21_years_and_over,sex_and_age_62_years_and_over,sex_and_age_65_years_and_over,sex_and_age_18_years_and_over.1,sex_and_age_18_years_and_over_male,sex_and_age_18_years_and_over_female,sex_and_age_65_years_and_over.1,sex_and_age_65_years_and_over_male,sex_and_age_65_years_and_over_female,race_total_population,race_total_population_one_race,race_total_population_two_or_more_races,race_one_race,race_one_race_white,race_one_race_black_or_african_american,race_one_race_american_indian_and_alaska_native,race_one_race_american_indian_and_alaska_native_ch,race_one_race_american_indian_and_alaska_native_ch.1,race_one_race_american_indian_and_alaska_native_na,race_one_race_american_indian_and_alaska_native_si,race_one_race_asian,race_one_race_asian_asian_indian,race_one_race_asian_chinese,race_one_race_asian_filipino,race_one_race_asian_japanese,race_one_race_asian_korean,race_one_race_asian_vietnamese,state_fips,county_fips,race_one_race_asian_other_asian,race_one_race_native_hawaiian_and_other_pacific_is,race_one_race_native_hawaiian_and_other_pacific_is.1,race_one_race_native_hawaiian_and_other_pacific_is.2,race_one_race_native_hawaiian_and_other_pacific_is.3,race_one_race_native_hawaiian_and_other_pacific_is.4,race_one_race_some_other_race,race_two_or_more_races,race_two_or_more_races_white_and_black_or_african_,race_two_or_more_races_white_and_american_indian_a,race_two_or_more_races_white_and_asian,race_two_or_more_races_black_or_african_american_a,race_race_alone_or_in_combination_with_one_or_more,race_race_alone_or_in_combination_with_one_or_more.1,race_race_alone_or_in_combination_with_one_or_more.2,race_race_alone_or_in_combination_with_one_or_more.3,race_race_alone_or_in_combination_with_one_or_more.4,race_race_alone_or_in_combination_with_one_or_more.5,race_race_alone_or_in_combination_with_one_or_more.6,hispanic_or_latino_and_race_total_population,hispanic_or_latino_and_race_total_population_hispa,hispanic_or_latino_and_race_total_population_hispa.1,hispanic_or_latino_and_race_total_population_hispa.2,hispanic_or_latino_and_race_total_population_hispa.3,hispanic_or_latino_and_race_total_population_hispa.4,hispanic_or_latino_and_race_total_population_not_h,hispanic_or_latino_and_race_total_population_not_h.1,hispanic_or_latino_and_race_total_population_not_h.2,hispanic_or_latino_and_race_total_population_not_h.3,hispanic_or_latino_and_race_total_population_not_h.4,hispanic_or_latino_and_race_total_population_not_h.5,hispanic_or_latino_and_race_total_population_not_h.6,hispanic_or_latino_and_race_total_population_not_h.7,hispanic_or_latino_and_race_total_population_not_h.8,hispanic_or_latino_and_race_total_population_not_h.9,total_housing_units
2014,Shelby County,Alabama,201168,98040,103128,12711,14062,14783,13263,11294,26880,30004,29580,13597,11148,14636,6894,2316,37.5,151010,144273,30433,23846,151010,72511,78499,23846,10623,13223,201168,198743,2425,198743,164508,23050,590,136,0,0,93,4070,1420,446,434,139,490,963,1,117,178,28,0,28,0,0,6497,2425,785,587,453,9,201168,166743,23960,1232,4749,184,6854,201168,11892,8096,495,274,3027,189276,159233,23009,520,4070,28,269,2147,102,2045,82242
2014,Winston County,Alabama,24256,11793,12463,1263,1276,1703,1406,1298,2545,2980,3668,1646,1877,2772,1445,377,43.9,19091,18260,5966,4594,19091,9227,9864,4594,2019,2575,24256,23727,529,23727,23330,168,167,103,0,0,0,30,0,0,7,0,23,0,1,133,0,12,0,12,0,0,20,529,21,446,0,0,24256,23859,189,613,30,12,82,24256,665,415,17,0,233,23591,22916,127,57,30,0,0,461,0,461,13428
2014,Cullman County,Alabama,80668,40068,40600,4878,4887,5411,5094,5018,9495,10005,11651,5498,5120,7953,4270,1388,40.5,62319,59274,16652,13611,62319,30469,31850,13611,5948,7663,80668,79673,995,79673,77079,1096,354,105,0,0,0,401,63,119,50,10,35,6,1,43,118,23,19,0,0,4,720,995,293,556,5,17,80668,78013,1406,927,450,37,830,80668,3481,3229,103,35,114,77187,74464,886,354,401,19,84,979,94,885,37084
2014,Elmore County,Alabama,80321,39310,41011,4750,5735,4876,5257,5739,10907,11205,11782,5412,4369,6319,2891,1079,37.6,61781,58618,13053,10289,61781,29771,32010,10289,4686,5603,80321,78948,1373,78948,60602,16631,364,154,0,0,50,617,17,334,102,27,64,0,1,51,73,0,0,0,0,0,734,1373,599,302,142,28,80321,61734,17500,752,904,17,873,80321,2180,1441,320,112,307,78141,59434,16493,322,617,0,70,1205,22,1183,32985
2014,Jackson County,Alabama,53012,26187,26825,2922,3121,3575,3309,2915,5870,6813,7622,3945,3716,5581,2867,756,42.1,41304,39407,11370,9204,41304,20066,21238,9204,4070,5134,53012,51904,1108,51904,48395,1715,974,710,0,0,0,219,106,22,21,0,37,0,1,71,33,49,0,49,0,0,552,1108,334,606,50,20,53012,49426,2117,1617,278,108,591,53012,1413,874,51,33,455,51599,47536,1715,974,204,41,77,1052,0,1052,24770
2014,Talladega County,Alabama,81673,39727,41946,4690,4295,6297,5205,5235,9827,10925,11745,5866,5304,7311,3638,1335,40.3,63140,60216,15196,12284,63140,30510,32630,12284,5331,6953,81673,80367,1306,80367,53259,26046,331,118,0,0,0,290,45,228,14,0,1,0,1,121,2,0,0,0,0,0,441,1306,482,368,153,30,81673,54440,26627,767,465,107,595,81673,1742,1276,55,59,352,79931,52292,26002,240,274,0,2,1121,7,1114,37139
2014,Washington County,Alabama,17137,8508,8629,835,1055,1473,1353,931,1895,2044,2458,1351,1129,1560,866,187,40.2,13007,12215,3303,2613,13007,6326,6681,2613,1202,1411,17137,17081,56,17081,11225,4169,1405,0,0,0,0,191,12,0,77,0,0,102,1,129,0,0,0,0,0,0,91,56,1,4,0,0,17137,11230,4170,1460,192,0,141,17137,200,126,0,0,74,16937,11195,4119,1405,191,0,24,3,0,3,8386
2014,Clay County,Alabama,13617,6681,6936,703,779,959,926,630,1462,1621,2126,951,973,1375,802,310,43.6,10596,10070,3145,2487,10596,5048,5548,2487,1119,1368,13617,13414,203,13414,11150,1986,103,14,0,0,0,0,0,0,0,0,0,0,1,27,0,0,0,0,0,0,175,203,140,42,0,0,13617,11342,2126,145,11,0,196,13617,424,259,0,128,37,13193,10900,1986,103,0,0,17,187,5,182,6756
2014,Morgan County,Alabama,119744,58833,60911,7391,7917,7914,7616,7397,14967,15586,17668,7977,7445,10372,5498,1996,39.1,91610,87478,22098,17866,91610,44472,47138,17866,7761,10105,119744,117103,2641,117103,99065,14413,915,389,0,0,3,746,338,0,16,80,51,168,1,103,93,83,71,0,0,12,1881,2641,832,1288,216,39,119744,101511,15428,2315,1028,99,2071,119744,9304,7568,302,182,1252,110440,92275,14277,578,746,83,17,2464,38,2426,51333
2014,Chilton County,Alabama,43781,21573,22208,2910,2787,3278,2643,2770,5636,5931,5924,2987,2524,3804,1987,600,38.3,33056,31693,7689,6391,33056,16201,16855,6391,2840,3551,43781,43477,304,43477,37018,4484,178,49,0,0,0,104,0,28,16,3,21,25,1,21,11,0,0,0,0,0,1693,304,108,86,94,0,43781,37314,4600,264,198,0,1709,43781,3366,3070,47,68,181,40415,35342,4438,178,104,0,65,288,0,288,19246
2014,Colbert County,Alabama,54491,26358,28133,3061,3214,3442,3567,3198,6248,6684,7785,3932,3659,5477,3004,1220,42.3,42584,40666,11848,9701,42584,20093,22491,9701,4130,5571,54491,53400,1091,53400,43356,8712,360,142,0,0,62,190,63,44,12,11,18,35,1,33,7,38,38,0,0,0,744,1091,380,226,136,6,54491,44296,9291,646,366,42,997,54491,1276,909,168,41,158,53215,43099,8691,360,172,38,0,855,21,834,25971
2014,Aleutians West Census Area,Alaska,5650,3481,2169,217,245,177,493,434,846,992,1093,432,398,276,43,4,38.4,4730,4455,498,323,4730,3084,1646,323,221,102,5650,5248,402,5248,1849,295,751,0,2,0,0,1955,10,1,1591,16,80,233,2,16,24,137,32,4,94,7,261,402,7,120,100,24,5650,2139,346,974,2160,170,298,5650,596,442,11,5,138,5054,1633,289,749,1955,135,10,283,0,283,1941
2014,Northwest Arctic Borough,Alaska,7672,4109,3563,845,778,695,643,730,1097,826,895,426,248,285,164,40,26.0,4967,4581,617,489,4967,2706,2261,489,219,270,7672,7272,400,7272,921,24,6233,0,0,8,0,55,3,0,17,8,14,1,2,188,12,2,2,0,0,0,37,400,13,275,41,21,7672,1275,62,6568,126,26,37,7672,112,78,1,0,33,7560,894,24,6203,55,2,0,382,0,382,2700
2014,North Slope Borough,Alaska,9618,6112,3506,771,695,580,557,768,1546,1210,1730,808,498,326,116,13,34.3,7224,6908,711,455,7224,4831,2393,455,268,187,9618,9036,582,9036,3156,43,5076,7,0,12,0,453,0,8,279,13,31,0,2,185,122,136,13,1,52,70,172,582,8,412,55,29,9618,3640,80,5556,538,211,175,9618,318,260,18,0,40,9300,3097,43,5001,453,136,8,562,0,562,2517
2014,Fairbanks North Star Borough,Alaska,99319,52832,46487,7871,7290,5896,6630,11255,17354,12321,12366,6186,4952,4745,1678,775,30.6,74599,69436,9826,7198,74599,40118,34481,7198,3569,3629,99319,91611,7708,91611,76755,4483,6298,147,64,0,47,2665,75,275,1160,171,405,29,2,90,550,513,88,168,123,134,897,7708,1322,3868,1090,175,99319,83862,6505,10887,4332,915,1188,99319,6857,3620,1514,182,1541,92462,72005,4228,6011,2648,479,94,6997,28,6969,41736
2014,Nome Census Area,Alaska,9792,5227,4565,1060,939,840,790,814,1444,1066,1218,500,455,459,161,46,27.9,6442,6004,894,666,6442,3473,2969,666,344,322,9792,8843,949,8843,1690,64,6959,0,0,2,3,92,0,6,49,6,7,24,2,180,0,19,3,0,0,16,19,949,2,809,35,19,9792,2558,110,7865,166,47,30,9792,168,63,44,19,42,9624,1621,64,6928,92,19,12,888,0,888,4008
2014,Yakutat City and Borough,Alaska,635,369,266,39,36,45,32,54,72,99,113,47,39,47,8,4,40.5,492,480,76,59,492,303,189,59,39,20,635,512,123,512,240,37,195,0,0,2,0,22,0,0,16,2,0,2,2,282,2,5,0,2,0,3,13,123,0,106,5,0,635,359,37,310,35,10,13,635,27,27,0,0,0,608,237,37,188,22,5,0,119,0,119,409
2014,Southeast Fairbanks Census Area,Alaska,7044,3909,3135,513,515,560,560,427,931,911,932,562,403,517,143,70,35.1,5143,4810,963,730,5143,2922,2221,730,408,322,7044,6709,335,6709,5675,75,787,0,0,5,4,73,0,0,19,26,19,3,2,240,6,39,39,0,0,0,60,335,39,223,36,0,7044,6006,120,1020,113,62,64,7044,306,107,133,0,66,6738,5459,75,786,73,12,0,333,4,329,3904
2014,Aleutians East Borough,Alaska,3296,2299,997,95,114,99,136,308,553,616,758,263,187,131,30,6,41.3,2922,2820,302,167,2922,2071,851,167,90,77,3296,3177,119,3177,747,342,877,56,0,0,0,1071,0,5,1000,8,11,30,2,13,17,37,0,0,11,26,103,119,0,57,10,3,3296,823,349,967,1100,49,131,3296,441,322,13,0,106,2855,456,332,874,1068,37,0,88,0,88,770
2014,Kenai Peninsula Borough,Alaska,56687,29664,27023,3513,3318,4047,3788,3385,6797,6706,8624,4857,4531,4695,1744,682,40.5,43425,41182,9606,7121,43425,22972,20453,7121,3727,3394,56687,53510,3177,53510,47751,335,4402,48,22,0,0,668,3,124,212,115,61,4,2,122,149,46,8,20,18,0,308,3177,197,2004,419,44,56687,50756,622,6690,1288,308,455,56687,1982,1069,170,0,743,54705,46519,314,4213,667,46,73,2873,4,2869,30638
2014,Prince of Wales-Hyder Census Area,Alaska,6356,3463,2893,447,403,453,424,344,738,774,1042,618,431,475,174,33,40.0,4782,4560,910,682,4782,2636,2146,682,386,296,6356,5715,641,5715,3000,19,2625,0,6,8,2,39,0,8,23,0,8,0,2,198,0,20,2,0,18,0,12,641,0,509,41,12,6356,3607,51,3201,103,51,31,6356,185,112,1,0,72,6171,2935,19,2538,39,20,9,611,4,607,3344
2014,Bristol Bay Borough,Alaska,995,543,452,63,72,89,54,49,121,123,204,105,48,44,17,6,40.1,731,709,94,67,731,408,323,67,42,25,995,905,90,905,561,3,320,0,0,0,0,7,0,0,4,0,3,0,2,60,0,1,0,0,1,0,13,90,2,76,1,3,995,645,8,401,15,9,13,995,56,31,0,0,25,939,532,3,317,7,1,0,79,0,79,921
2014,Kodiak Island Borough,Alaska,13924,7332,6592,1189,799,1247,1076,1133,1992,1848,1972,991,644,745,186,102,32.3,10085,9391,1402,1033,10085,5355,4730,1033,504,529,13924,13128,796,13128,7606,115,2050,31,0,0,16,2913,3,15,2764,0,25,0,2,150,106,156,40,2,114,0,288,796,14,402,48,0,13924,8115,142,2673,3062,190,579,13924,1128,612,162,24,330,12796,7206,113,1947,2913,119,0,498,12,486,5297
2014,Bethel Census Area,Alaska,17576,9191,8385,1885,1816,1609,1581,1432,2486,1940,2149,902,692,665,359,60,26.5,11268,10370,1464,1084,11268,5930,5338,1084,551,533,17576,16766,810,16766,2043,117,14303,3,0,0,2,195,0,11,31,2,83,15,2,50,53,56,54,2,0,0,52,810,26,619,23,48,17576,2724,194,15043,291,84,63,17576,281,259,0,7,15,17295,1988,117,14178,195,40,0,777,0,777,5919
2014,Wade Hampton Census Area,Alaska,7778,4109,3669,1008,848,834,780,779,1011,722,814,330,244,253,142,13,22.5,4592,4144,518,408,4592,2438,2154,408,184,224,7778,7312,466,7312,317,21,6916,0,0,3,0,34,0,1,33,0,0,0,2,270,0,24,0,0,24,0,0,466,11,408,4,20,7778,754,60,7359,42,36,0,7778,20,16,4,0,0,7758,311,21,6910,34,24,0,458,0,458,2192
2014,Sitka City and Borough,Alaska,8957,4568,4389,586,504,641,548,509,1275,1220,1300,663,634,649,287,141,38.5,6897,6596,1471,1077,6897,3480,3417,1077,496,581,8957,8062,895,8062,5897,89,1415,18,0,0,2,540,2,6,449,11,49,3,2,220,20,11,11,0,0,0,110,895,7,677,107,14,8957,6716,132,2155,684,38,149,8957,503,248,95,8,152,8454,5687,89,1340,530,11,0,797,4,793,4105
2014,Ketchikan Gateway Borough,Alaska,13676,7086,6590,869,974,796,862,917,1864,1636,2162,1148,968,943,390,147,38.8,10491,9927,2013,1480,10491,5443,5048,1480,724,756,13676,12343,1333,12343,9349,55,2049,8,4,0,13,834,79,7,638,58,8,5,2,130,39,6,6,0,0,0,50,1333,73,746,273,6,13676,10580,179,2962,1222,106,75,13676,636,314,143,9,170,13040,8951,55,1971,834,6,0,1223,0,1223,6199
2014,Matanuska-Susitna Borough,Alaska,93843,48911,44932,6935,7007,7819,7099,5847,12592,12503,13905,6571,5375,5521,2187,482,34.7,67546,63750,11176,8190,67546,35226,32320,8190,4156,4034,93843,87313,6530,87313,79273,845,5005,223,73,12,127,1294,13,211,388,28,256,64,2,170,334,243,50,58,114,21,653,6530,666,4163,713,90,93843,85529,1857,9726,2367,726,801,93843,3982,2445,549,40,948,89861,76444,768,4849,1289,243,118,6150,4,6146,41364
2014,Dillingham Census Area,Alaska,4956,2567,2389,506,477,374,425,419,636,466,672,345,252,243,114,27,29.0,3325,3114,519,384,3325,1722,1603,384,198,186,4956,4586,370,4586,926,11,3571,0,3,7,1,56,0,0,43,0,2,11,2,70,0,1,1,0,0,0,21,370,3,307,7,4,4956,1257,30,3931,100,1,21,4956,130,116,5,0,9,4826,877,11,3538,56,1,0,343,0,343,2427
2014,Haines Borough,Alaska,2557,1396,1161,66,112,235,176,92,393,330,368,253,197,237,86,12,43.0,2057,1915,469,335,2057,1116,941,335,177,158,2557,2306,251,2306,2076,1,169,1,0,0,0,49,0,6,18,19,0,0,2,100,6,0,0,0,0,0,11,251,0,175,56,6,2557,2316,7,352,112,5,18,2557,32,13,0,0,19,2525,2056,1,168,49,0,0,251,7,244,1571
2014,Juneau City and Borough,Alaska,32200,16585,15615,1976,2119,1891,2178,2088,4724,4359,5175,2633,2052,1975,631,399,37.3,24869,23502,4072,3005,24869,12738,12131,3005,1415,1590,32200,29385,2815,29385,22362,384,3999,38,13,10,6,1951,127,181,1257,57,157,60,2,110,112,312,46,14,158,94,377,2815,81,1638,391,84,32200,24763,617,6062,2737,480,564,32200,1884,1226,49,76,533,30316,21398,376,3757,1928,312,107,2438,0,2438,13107
2014,Lake and Peninsula Borough,Alaska,1490,733,757,128,127,125,164,114,196,124,231,108,74,68,21,10,28.9,992,926,140,99,992,495,497,99,46,53,1490,1427,63,1427,333,8,1060,0,0,0,0,18,0,2,16,0,0,0,2,164,0,7,0,0,7,0,1,63,2,40,6,10,1490,385,20,1111,26,10,3,1490,31,31,0,0,0,1459,312,8,1051,18,7,0,63,2,61,1497
2014,Yukon-Koyukuk Census Area,Alaska,5651,3032,2619,481,434,439,410,363,700,542,796,424,373,443,185,61,35.0,4044,3795,869,689,4044,2223,1821,689,376,313,5651,5315,336,5315,1265,17,3990,8,0,0,2,30,0,0,30,0,0,0,2,290,0,0,0,0,0,0,13,336,29,273,7,15,5651,1581,68,4288,39,5,13,5651,91,60,8,0,23,5560,1228,17,3957,30,0,8,320,0,320,4037
2014,Anchorage Municipality,Alaska,298178,151865,146313,22179,20322,20747,20308,26507,49127,38560,41695,20078,14530,15594,6581,1950,32.6,222576,209333,32388,24125,222576,113421,109155,24125,11180,12945,298178,270275,27903,270275,195593,17607,20634,121,59,235,209,25280,396,1206,10397,1308,3624,360,2,20,7989,6503,846,85,4348,1224,4658,27903,3454,11792,4147,1446,298178,219099,24869,36818,32695,8729,6650,298178,24687,14043,3355,479,6810,273491,182096,16625,19482,24725,6278,395,23890,353,23537,113715
2014,Denali Borough,Alaska,2048,1061,987,158,121,84,102,171,293,290,435,139,143,98,14,0,39.1,1620,1568,180,112,1620,831,789,112,68,44,2048,1984,64,1984,1780,39,69,0,8,10,0,96,0,0,65,0,0,0,2,68,31,0,0,0,0,0,0,64,2,32,26,2,2048,1842,45,105,122,0,0,2048,49,49,0,0,0,1999,1731,39,69,96,0,0,64,0,64,1809
2014,Valdez-Cordova Census Area,Alaska,9685,5165,4520,594,713,689,629,588,1332,1186,1558,919,577,653,213,34,37.0,7296,6949,1280,900,7296,3943,3353,900,447,453,9685,9103,582,9103,7086,29,1549,0,7,7,22,292,0,31,210,10,1,16,2,261,24,43,24,0,19,0,104,582,1,430,131,2,9685,7658,32,1989,425,43,120,9685,411,161,17,0,233,9274,6820,29,1448,292,43,78,564,5,559,6113
2014,Hoonah-Angoon Census Area,Alaska,2126,1132,994,113,141,70,96,95,252,201,395,238,205,239,67,14,47.5,1742,1692,448,320,1742,962,780,320,197,123,2126,1915,211,1915,1065,12,777,0,1,0,0,42,0,3,23,16,0,0,2,105,0,4,3,0,0,1,15,211,18,155,11,20,2126,1255,56,959,54,4,15,2126,38,14,0,0,24,2088,1052,12,763,42,4,4,211,0,211,1668
2014,Skagway Municipality,Alaska,996,506,490,95,50,34,20,66,127,146,176,158,45,57,21,1,42.2,801,790,104,79,801,432,369,79,45,34,996,943,53,943,792,0,33,1,0,0,0,116,9,0,105,0,1,1,2,230,0,0,0,0,0,0,2,53,1,41,11,0,996,845,1,74,127,0,2,996,31,28,0,0,3,965,766,0,28,116,0,2,53,0,53,636
2014,Wrangell City and Borough,Alaska,2383,1207,1176,69,95,137,123,78,160,169,382,322,251,331,211,55,54.4,1989,1951,673,597,1989,992,997,597,306,291,2383,2198,185,2198,1714,4,398,2,11,0,0,80,0,1,51,0,0,0,2,275,28,0,0,0,0,0,2,185,4,155,3,0,2383,1893,8,567,91,15,2,2383,23,13,5,0,5,2360,1697,4,397,75,0,2,185,0,185,1515
2014,Petersburg Borough,Alaska,3212,1665,1547,227,121,175,221,200,395,435,522,274,275,235,104,28,41.8,2563,2448,516,367,2563,1347,1216,367,173,194,3212,2880,332,2880,2373,74,233,0,0,0,0,56,0,3,21,12,13,1,2,195,6,14,6,0,1,7,130,332,13,262,24,0,3212,2693,87,514,100,19,140,3212,242,143,15,6,78,2970,2276,74,231,56,14,2,317,8,309,1761
2014,Pima County,Arizona,993144,488310,504834,60904,61414,62075,69744,84510,124297,114864,125341,64075,61336,90914,52978,20692,37.9,771174,720385,200204,164584,771174,374966,396208,164584,73961,90623,993144,958574,34570,958574,782395,35426,31649,447,106,3059,293,26796,2726,7816,4024,2404,2450,3274,4,19,4102,1331,430,232,148,521,80977,34570,6386,5846,6979,1133,993144,811523,45838,41312,37353,3735,90876,993144,351329,319102,5758,1986,24483,641815,537726,32167,24404,25474,1245,1548,19251,826,18425,444564
2014,Graham County,Arizona,37311,20023,17288,3009,2798,2993,2803,3181,5410,4576,4320,2071,1742,2507,1384,517,32.0,26883,24995,5485,4408,26883,14755,12128,4408,2033,2375,37311,36463,848,36463,28436,798,5209,0,0,422,25,186,0,45,43,16,0,56,4,9,26,58,12,0,0,46,1776,848,42,413,79,17,37311,29215,889,5671,304,125,1987,37311,11672,10982,50,44,596,25639,19402,739,4952,186,39,16,305,0,305,13096
2014,La Paz County,Arizona,20348,10396,9952,953,1058,952,930,837,1690,1564,2301,1331,1731,4112,2177,712,54.6,16791,16337,8128,7001,16791,8557,8234,7001,3667,3334,20348,20018,330,20018,14617,49,2761,33,12,136,8,143,0,32,79,0,14,0,4,12,18,37,23,0,0,14,2411,330,23,223,0,6,20348,14903,78,3021,150,37,2489,20348,5037,4776,49,24,188,15311,12396,49,2513,140,37,0,176,0,176,16113
2014,Apache County,Arizona,72142,35823,36319,5788,5911,6298,6458,4920,8189,7993,9391,4307,3903,5460,2544,980,33.0,50320,46346,11186,8984,50320,24912,25408,8984,4134,4850,72142,70706,1436,70706,16881,422,52243,90,5,50043,7,291,87,63,43,0,15,49,4,1,34,67,36,0,3,28,802,1436,315,729,37,127,72142,18121,864,53162,361,124,966,72142,4428,3180,75,123,1050,67714,14126,414,51776,291,57,19,1031,13,1018,32614
2014,Yuma County,Arizona,201453,102508,98945,15153,14566,15311,15717,16947,26168,22650,22629,9893,9450,17918,12326,2725,33.6,147151,136700,38557,32969,147151,75053,72098,32969,15816,17153,201453,196397,5056,196397,154867,4123,2569,45,0,754,2,2428,228,246,659,184,242,569,4,27,300,335,292,0,7,36,32075,5056,986,1128,702,170,201453,159105,5641,4145,3490,596,33802,201453,122270,117174,1367,192,3537,79183,68571,3601,2050,2322,233,65,2341,69,2272,88823
2014,Pinal County,Arizona,390160,202711,187449,27322,29472,27869,24462,22406,54001,52329,44934,21630,23788,39757,17079,5111,36.6,290452,275652,76256,61947,290452,151959,138493,61947,30230,31717,390160,379285,10875,379285,309920,18113,20698,319,14,2145,36,6616,996,522,2422,475,405,506,4,21,1290,1658,1092,13,167,386,22280,10875,2096,2663,1697,238,390160,318792,21243,24841,9552,2706,24840,390160,113046,102776,2653,487,7130,277114,226838,17388,18744,6212,1540,267,6125,182,5943,162412
2014,Maricopa County,Arizona,3947382,1951241,1996141,275242,285385,283451,273494,279218,558791,533824,516327,224976,203138,290795,159128,63613,35.3,2935903,2771212,632895,513536,2935903,1434868,1501035,513536,229595,283941,3947382,3829007,118375,3829007,3162279,203650,74454,1841,848,27094,1225,144749,34810,27132,26613,5760,11022,20204,4,13,19208,8138,2217,1246,1481,3194,235737,118375,27397,20174,26013,3209,3947382,3263531,243676,106104,182316,16168,263226,3947382,1181100,1059199,22593,8639,90669,2766282,2281134,192604,60987,142261,7641,4654,77001,2996,74005,1657753
2014,Gila County,Arizona,53242,26542,26700,3037,2857,3238,3069,2722,4730,4876,6915,4484,4131,7761,4029,1393,48.0,42207,40631,15544,13183,42207,20856,21351,13183,6316,6867,53242,52013,1229,52013,42170,319,7896,22,0,340,39,326,25,81,128,10,0,20,4,7,62,8,8,0,0,0,1294,1229,144,718,74,20,53242,43362,560,8709,423,15,1483,53242,9807,8546,43,19,1199,43435,34203,280,7839,326,8,0,779,70,709,32925
2014,Santa Cruz County,Arizona,47250,22651,24599,3542,3893,3913,3714,3161,4842,5483,6058,2889,2873,4112,2252,518,36.2,33397,31699,8639,6882,33397,15486,17911,6882,3125,3757,47250,46570,680,46570,35779,216,108,26,0,5,0,416,48,53,33,10,137,20,4,23,115,27,27,0,0,0,10024,680,213,98,15,0,47250,36429,429,236,441,27,10378,47250,39134,37228,333,138,1435,8116,7426,112,47,416,27,18,70,18,52,18075
2014,Cochise County,Arizona,130807,66768,64039,8446,7798,8633,8687,8339,16980,14165,16311,8290,9154,14005,7234,2765,39.6,101007,95199,29216,24004,101007,51516,49491,24004,11507,12497,130807,123521,7286,123521,104360,5148,1599,239,36,314,19,2266,113,35,579,235,744,370,4,3,190,200,31,97,34,38,9948,7286,1185,1534,1219,130,130807,110431,7216,3464,4408,915,11955,130807,43777,38495,1981,245,3056,87030,74920,4850,1079,2237,200,48,3696,64,3632,59802
2014,Mohave County,Arizona,202482,101778,100704,10072,10686,11856,10964,10107,19147,19702,27123,15986,16118,30261,15673,4787,48.6,162808,157097,60855,50721,162808,81607,81201,50721,25084,25637,202482,195380,7102,195380,180836,2193,3832,115,10,328,108,2365,109,801,643,186,260,160,4,15,206,341,42,78,221,0,5813,7102,844,3690,660,128,202482,187273,3261,7924,3566,955,6934,202482,31101,27338,540,123,3100,171381,159353,1890,3140,2182,291,95,4430,53,4377,111581
2014,Coconino County,Arizona,135817,67166,68651,8581,8547,8184,14046,17159,18125,15278,16588,8725,7103,8504,3743,1234,31.0,105148,92055,17504,13481,105148,51486,53662,13481,6297,7184,135817,131034,4783,131034,84667,2009,36504,58,22,31508,21,2120,185,685,305,220,75,354,4,5,296,150,88,11,0,51,5584,4783,442,1775,684,73,135817,88462,2742,38604,3141,964,6915,135817,18683,15593,901,110,2079,117134,74410,1792,35395,2101,114,148,3174,113,3061,63890
2014,Yavapai County,Arizona,213689,104595,109094,9726,10307,11620,11700,10229,19006,19714,27781,17913,19584,32809,16334,6966,50.8,174850,168364,67534,56109,174850,84646,90204,56109,26680,29429,213689,209019,4670,209019,196410,1188,4094,93,25,1066,22,1783,98,335,325,485,199,36,4,25,305,15,0,12,0,3,5529,4670,791,1651,980,60,213689,200455,2184,6399,3011,224,6423,213689,29702,25666,689,629,2718,183987,173956,1142,3563,1717,15,97,3497,94,3403,111291
2014,Greenlee County,Arizona,8800,4652,4148,622,759,682,646,517,1335,1172,981,555,495,525,418,93,33.5,6282,6046,1287,1036,6282,3245,3037,1036,484,552,8800,8562,238,8562,7590,125,272,0,0,140,0,21,3,9,0,0,0,0,4,11,9,0,0,0,0,0,554,238,9,46,5,0,8800,7821,134,325,26,0,732,8800,4161,3919,0,6,236,4639,4163,125,231,21,0,37,62,7,55,4395
2014,Navajo County,Arizona,107489,53627,53862,8219,8501,8796,8409,7205,12035,11490,13781,7338,6073,9655,4541,1446,35.4,76651,72086,19038,15642,76651,38074,38577,15642,7322,8320,107489,104435,3054,104435,52875,601,46892,71,30,26944,86,565,60,115,156,44,39,31,4,17,120,273,51,140,0,82,3229,3054,206,1675,128,202,107489,55366,1101,49079,953,488,3849,107489,11779,10039,269,13,1458,95710,46229,467,45906,565,273,20,2250,146,2104,57214
