year,county,state,sex_and_age_total_population,sex_and_age_male,sex_and_age_female,sex_and_age_under_5_years,sex_and_age_5_to_9_years,sex_and_age_10_to_14_years,sex_and_age_15_to_19_years,sex_and_age_20_to_24_years,sex_and_age_25_to_34_years,sex_and_age_35_to_44_years,sex_and_age_45_to_54_years,sex_and_age_55_to_59_years,sex_and_age_60_to_64_years,sex_and_age_65_to_74_years,sex_and_age_75_to_84_years,sex_and_age_85_years_and_over,sex_and_age_median_age_years,sex_and_age_18_years_and_over,sex_and_age_21_years_and_over,sex_and_age_62_years_and_over,sex_and_age_65_years_and_over,sex_and_age_18_years_and_over.1,sex_and_age_male.1,sex_and_age_female.1,sex_and_age_65_years_and_over.1,sex_and_age_male.2,sex_and_age_female.2,race_total_population,race_one_race,race_two_or_more_races,race_one_race.1,race_one_race_white,race_one_race_black_or_african_american,race_one_race_american_indian_and_alaska_native,race_one_race_american_indian_and_alaska_native_ch,race_one_race_american_indian_and_alaska_native_ch.1,race_one_race_american_indian_and_alaska_native_na,race_one_race_american_indian_and_alaska_native_si,race_one_race_asian,race_one_race_asian_asian_indian,race_one_race_asian_chinese,race_one_race_asian_filipino,race_one_race_asian_japanese,race_one_race_asian_korean,race_one_race_asian_vietnamese,state_fips,county_fips,race_one_race_asian_other_asian,race_one_race_native_hawaiian_and_other_pacific_is,race_one_race_native_hawaiian_and_other_pacific_is.1,race_one_race_native_hawaiian_and_other_pacific_is.2,race_one_race_native_hawaiian_and_other_pacific_is.3,race_one_race_native_hawaiian_and_other_pacific_is.4,race_one_race_some_other_race,race_two_or_more_races.1,race_two_or_more_races_white_and_black_or_african_,race_two_or_more_races_white_and_american_indian_a,race_two_or_more_races_white_and_asian,race_two_or_more_races_black_or_african_american_a,race_race_alone_or_in_combination_with_one_or_more,race_white,race_black_or_african_american,race_american_indian_and_alaska_native,race_asian,race_native_hawaiian_and_other_pacific_islander,race_some_other_race,hispanic_or_latino_and_race_total_population,hispanic_or_latino_and_race_hispanic_or_latino_of_,hispanic_or_latino_and_race_hispanic_or_latino_of_.1,hispanic_or_latino_and_race_hispanic_or_latino_of_.2,hispanic_or_latino_and_race_hispanic_or_latino_of_.3,hispanic_or_latino_and_race_hispanic_or_latino_of_.4,hispanic_or_latino_and_race_not_hispanic_or_latino,hispanic_or_latino_and_race_not_hispanic_or_latino.1,hispanic_or_latino_and_race_not_hispanic_or_latino.2,hispanic_or_latino_and_race_not_hispanic_or_latino.3,hispanic_or_latino_and_race_not_hispanic_or_latino.4,hispanic_or_latino_and_race_not_hispanic_or_latino.5,hispanic_or_latino_and_race_not_hispanic_or_latino.6,hispanic_or_latino_and_race_not_hispanic_or_latino.7,hispanic_or_latino_and_race_not_hispanic_or_latino.8,hispanic_or_latino_and_race_not_hispanic_or_latino.9,total_housing_units
2011,Woodruff County,Arkansas,7379,3504,3875,433,502,426,493,385,691,909,1104,629,498,697,417,195,43.4,5712,5448,1617,1309,5712,2681,3031,1309,525,784,7379,7277,102,7277,5134,2117,5,5,0,0,0,0,0,0,0,0,0,0,5,147,0,8,8,0,0,0,13,102,76,24,2,0,7379,5236,2193,29,2,8,13,7379,34,17,0,0,17,7345,5113,2117,5,0,8,0,102,0,102,3915
2011,Jackson County,Arkansas,17969,8894,9075,1028,1066,940,1060,1178,2504,2403,2699,1133,1134,1557,924,343,40.8,14288,13609,3477,2824,14288,6992,7296,2824,1191,1633,17969,17687,282,17687,14483,3051,85,29,0,0,0,21,0,0,2,0,0,15,5,67,4,3,0,0,0,3,44,282,72,113,0,3,17969,14762,3215,290,21,3,49,17969,418,346,4,0,68,17551,14156,3006,85,21,3,3,277,0,277,7635
2011,Stone County,Arkansas,12395,6120,6275,669,515,906,677,728,1034,1251,1921,848,1084,1642,822,298,46.7,9833,9461,3379,2762,9833,4818,5015,2762,1297,1465,12395,12327,68,12327,12250,7,6,0,0,0,0,23,0,0,23,0,0,0,5,137,0,0,0,0,0,0,41,68,0,38,30,0,12395,12318,7,44,53,0,41,12395,162,114,0,0,48,12233,12129,7,6,23,0,0,68,0,68,6653
2011,Baxter County,Arkansas,41527,19933,21594,1931,1995,2243,2179,1743,3581,4115,5630,3109,3477,6275,3835,1414,50.4,34007,32606,13705,11524,34007,16011,17996,11524,5477,6047,41527,40936,591,40936,40320,114,189,98,0,0,0,163,0,27,95,12,16,0,5,5,13,5,0,0,5,0,145,591,28,334,64,6,41527,40858,197,585,236,24,274,41527,716,474,47,0,195,40811,39780,108,189,163,5,38,528,34,494,22451
2011,Greene County,Arkansas,41764,20617,21147,2823,3024,2910,2844,2557,5275,5750,5717,2455,2520,3334,1918,637,37.6,31247,29644,7421,5889,31247,15091,16156,5889,2523,3366,41764,41254,510,41254,40639,273,260,170,72,0,0,17,0,0,17,0,0,0,5,55,0,0,0,0,0,0,65,510,129,267,14,0,41764,41135,402,610,51,0,165,41764,903,578,52,0,273,40861,39816,244,260,17,0,14,510,31,479,17798
2011,Phillips County,Arkansas,22055,10317,11738,1732,1533,1889,1849,1293,2413,2319,3083,1351,1310,1825,911,547,36.4,15758,14745,4090,3283,15758,7101,8657,3283,1329,1954,22055,21878,177,21878,7898,13906,15,15,0,0,0,10,0,10,0,0,0,0,5,107,0,0,0,0,0,0,49,177,128,27,0,8,22055,8062,14051,59,15,0,54,22055,286,273,0,0,13,21769,7666,13906,15,10,0,0,172,0,172,10191
2011,Yell County,Arkansas,21995,11010,10985,1564,1440,1755,1428,1462,2545,2891,3020,1358,1252,1801,986,493,38.1,16251,15417,3908,3280,16251,7965,8286,3280,1431,1849,21995,21633,362,21633,19245,265,30,12,0,0,0,295,62,0,11,0,0,55,5,149,167,0,0,0,0,0,1798,362,90,238,17,4,21995,19593,369,272,316,0,1807,21995,4068,3644,42,0,382,17927,16988,265,20,295,0,0,359,6,353,9731
2011,Clark County,Arkansas,23066,11056,12010,1258,1032,1459,2387,3570,2362,2375,2770,1135,1344,1800,1075,499,33.1,18513,15687,4011,3374,18513,8728,9785,3374,1395,1979,23066,22850,216,22850,16984,5583,43,2,0,0,0,160,34,17,0,0,8,84,5,19,17,0,0,0,0,0,80,216,131,33,21,0,23066,17192,5714,76,181,8,111,23066,912,753,17,0,142,22154,16222,5533,43,160,0,0,196,11,185,10413
2011,Monroe County,Arkansas,8322,3933,4389,516,526,527,822,299,657,1024,1236,674,496,851,549,145,43.3,6337,5797,1766,1545,6337,2962,3375,1545,637,908,8322,8293,29,8293,4749,3422,15,9,0,0,0,79,66,0,3,0,0,0,5,95,10,0,0,0,0,0,28,29,8,16,0,5,8322,4773,3435,36,79,0,28,8322,131,80,11,2,38,8191,4666,3402,15,79,0,0,29,0,29,4514
2011,Ouachita County,Arkansas,26137,12346,13791,1806,1542,1658,1754,1490,2741,3075,4051,1907,1682,2262,1661,508,42.4,19987,19071,5249,4431,19987,9239,10748,4431,1795,2636,26137,25615,522,25615,14929,10448,79,50,0,0,0,51,0,0,9,0,0,19,5,103,23,0,0,0,0,0,108,522,280,146,4,21,26137,15430,10781,278,55,28,119,26137,423,338,15,0,70,25714,14697,10414,51,51,0,0,501,0,501,13192
2011,Arkansas County,Arkansas,19146,9253,9893,1146,1155,1334,1369,1020,2161,2392,2819,1430,1186,1584,1104,446,41.7,14698,13953,3798,3134,14698,7019,7679,3134,1327,1807,19146,18957,189,18957,13841,4664,91,0,0,0,0,166,0,101,13,0,0,29,5,1,23,6,0,0,6,0,189,189,101,60,1,9,19146,14003,4792,160,169,6,205,19146,472,438,13,0,21,18674,13648,4664,7,166,0,0,189,16,173,9491
2011,Carroll County,Arkansas,27145,13353,13792,1665,1863,1558,1590,1321,2889,3125,3888,1869,2400,2869,1579,529,43.6,21055,20242,6484,4977,21055,10253,10802,4977,2296,2681,27145,26674,471,26674,24495,94,231,94,0,0,6,192,23,0,123,14,0,32,5,15,0,71,0,71,0,0,1591,471,69,339,10,0,27145,24960,178,594,223,80,1614,27145,3390,2441,65,0,884,23755,22841,86,211,192,0,10,415,0,415,13456
2011,Pulaski County,Arkansas,379981,182423,197558,26780,26714,23630,23721,26250,57820,50112,54448,25116,20221,23978,15494,5697,35.9,288164,274465,56375,45169,288164,135956,152208,45169,18355,26814,379981,373224,6757,373224,227061,132201,1029,331,0,0,11,7424,2116,1096,926,193,971,1058,5,119,1064,99,60,0,37,2,5410,6757,1996,1900,878,645,379981,232419,135634,3818,9110,142,5940,379981,20636,15045,857,73,4661,359345,212602,131509,1011,7320,99,578,6226,290,5936,174928
2011,Merced County,California,253606,127671,125935,22352,21722,22285,23988,20072,34691,32351,30826,11995,9905,12897,7759,2763,29.5,172928,158824,29184,23419,172928,86146,86782,23419,10303,13116,253606,245997,7609,245997,170229,9837,2617,336,0,32,11,18904,4964,1208,2420,541,536,638,6,47,8597,517,146,106,1,264,43893,7609,916,1557,1182,139,253606,176813,11263,4574,20884,1172,47077,253606,137974,130338,868,144,6624,115632,82235,8925,1182,18640,487,447,3716,399,3317,83584
2011,Mariposa County,California,18290,9259,9031,822,847,1074,968,716,1805,1953,3205,1799,1354,2134,1250,363,48.4,14908,14421,4586,3747,14908,7649,7259,3747,1881,1866,18290,17580,710,17580,16357,180,335,50,0,0,0,200,27,7,87,51,0,0,6,43,28,50,0,37,13,0,458,710,56,454,72,65,18290,16992,301,864,280,60,503,18290,1727,1455,6,10,256,16563,15209,180,288,200,46,0,640,2,638,10142
2011,Yuba County,California,71817,36252,35565,6253,5637,5732,5569,5300,10561,8928,9380,3814,3569,3932,2370,772,31.7,50849,47632,8985,7074,50849,25396,25453,7074,3268,3806,71817,66887,4930,66887,50090,1879,1403,198,14,6,10,5030,94,270,1242,232,71,184,6,115,2937,225,0,192,13,20,8260,4930,694,1603,871,110,71817,54474,3100,3802,6352,421,9195,71817,17687,15821,469,43,1354,54130,42295,1849,957,4979,221,376,3453,25,3428,27562
2011,Contra Costa County,California,1037817,506600,531217,66955,71324,73758,73590,59788,127372,150463,161930,67729,57371,68203,40192,19142,38.3,778657,739270,160117,127537,778657,373847,404810,127537,54854,72683,1037817,987641,50176,987641,656311,94782,4375,509,69,25,132,147948,22998,41221,47014,7115,7751,7306,6,13,14543,4727,801,1126,601,2199,79498,50176,7217,6709,17248,887,1037817,698199,108395,14469,172992,9173,89150,1037817,248089,176158,5820,1484,64627,789728,503705,92044,2488,146195,4435,4350,36511,1524,34987,398915
2011,Lassen County,California,35001,22985,12016,1821,1207,1901,2009,3119,6474,5590,5402,2355,1764,1861,1097,401,37.0,28908,27330,4195,3359,28908,19773,9135,3359,1644,1715,35001,33956,1045,33956,24515,3048,1300,72,10,57,0,464,89,41,149,0,40,37,6,35,108,162,13,27,47,75,4467,1045,119,312,59,54,35001,25395,3374,1851,561,195,4816,35001,6075,4902,214,19,940,28926,23314,2997,1207,442,162,194,610,23,587,12716
2011,Stanislaus County,California,512469,253770,258699,40202,38569,42799,42710,37221,69901,67791,68804,28914,21667,28882,17410,7599,32.6,364400,339692,66215,53891,364400,177526,186874,53891,23120,30771,512469,491105,21364,491105,391597,14691,5270,752,41,195,162,26718,7772,2994,5954,1075,723,1106,6,99,7094,3584,599,716,601,1668,49245,21364,2206,4843,4410,382,512469,409818,18770,12122,33803,5490,55848,512469,211811,195291,3494,345,12681,300658,242716,13329,2940,25837,3207,931,11698,1119,10579,178850
2011,Sonoma County,California,478551,235316,243235,28071,28681,29854,33352,31694,59646,61751,73547,35163,31190,33817,20821,10964,39.7,372268,351694,82731,65602,372268,180899,191369,65602,27985,37617,478551,462336,16215,462336,390474,7161,5962,280,69,81,315,19249,1792,3663,4053,1537,1057,2894,6,97,4253,1513,374,286,186,667,37977,16215,2097,3819,4085,472,478551,404752,10940,11586,24680,2794,41547,478551,116222,101120,1942,638,12522,362329,320066,6808,3851,18799,1358,785,10662,294,10368,203847
2011,Tehama County,California,62985,31320,31665,4335,4081,4671,4733,3577,7086,7493,9065,4532,3405,5717,3181,1109,39.4,46805,44484,12017,10007,46805,23076,23729,10007,4646,5361,62985,60453,2532,60453,53613,418,1426,141,4,39,27,768,0,200,206,79,65,175,6,103,43,69,15,0,0,54,4159,2532,198,1143,221,24,62985,55970,777,2668,1102,120,5005,62985,13491,11943,268,54,1226,49494,45591,418,1116,688,69,28,1584,61,1523,26912
2011,Mono County,California,14016,7554,6462,902,652,1028,797,1071,2222,2025,2136,900,1021,880,305,77,36.5,11053,10374,1836,1262,11053,6089,4964,1262,673,589,14016,13710,306,13710,11313,180,633,0,0,9,0,78,0,26,4,43,0,0,6,51,5,47,0,17,0,30,1459,306,19,157,13,0,14016,11608,221,812,95,62,1546,14016,3613,2921,44,0,648,10403,9623,121,398,74,47,0,140,54,86,13876
2011,San Benito County,California,54873,27417,27456,4127,4215,4764,4579,3499,7023,7665,8040,3276,2357,2961,1678,689,33.9,38732,36256,6430,5328,38732,19119,19613,5328,2447,2881,54873,52480,2393,52480,41820,728,693,12,0,77,0,1336,32,116,331,211,122,138,6,69,386,0,0,0,0,0,7903,2393,23,321,621,51,54873,43730,961,1286,2447,296,8876,54873,30497,28589,120,107,1681,24376,21175,490,215,1289,0,184,1023,130,893,17855
2011,Sacramento County,California,1408480,690157,718323,100877,96870,100733,104203,101185,205948,193225,198770,84283,66099,81548,52264,22475,34.7,1045794,984633,193009,156287,1045794,504421,541373,156287,65939,90348,1408480,1329413,79067,1329413,845111,144018,13019,1686,194,422,192,201766,24959,41638,43103,11058,6228,23016,6,67,51764,13912,1209,1594,1329,9780,111587,79067,14364,11700,18874,3668,1408480,906660,172128,34312,232888,21270,127788,1408480,298709,247715,9262,1275,40457,1109771,690766,139399,8240,199123,13440,4313,54490,2400,52090,554374
2011,El Dorado County,California,179878,90056,89822,9629,10888,12686,12712,8879,17013,22982,32415,14180,12951,14629,7849,3065,43.1,138382,131975,32847,25543,138382,68718,69664,25543,12031,13512,179878,173772,6106,173772,157853,1367,1802,421,28,30,4,6260,1506,1082,1974,535,454,247,6,17,462,167,3,21,1,142,6323,6106,603,2053,1817,120,179878,163543,2324,4154,8532,672,7132,179878,21222,16559,577,220,3866,158656,144557,1331,1252,6034,167,92,5223,223,5000,87571
2011,Monterey County,California,411385,211665,199720,32869,30054,28576,32342,32357,61339,55203,53190,22415,19536,22199,15149,6156,32.8,301029,281388,54592,43504,301029,155007,146022,43504,18963,24541,411385,396654,14731,396654,296264,12848,3826,75,144,17,69,25419,1352,3011,12211,2743,2657,1519,6,53,1926,1941,504,655,159,623,56356,14731,1124,2453,3899,275,411385,307638,15955,7837,32454,3313,60565,411385,224435,207258,2200,445,14532,186950,138147,11908,1278,24396,1826,843,8552,485,8067,138925
2011,Sierra County,California,3277,1575,1702,132,118,178,242,84,156,342,618,475,241,400,249,42,51.5,2723,2552,841,691,2723,1360,1363,691,329,362,3277,3262,15,3262,3031,38,11,0,0,0,0,3,0,2,0,0,0,1,6,91,0,0,0,0,0,0,179,15,0,9,0,0,3277,3046,38,20,3,0,185,3277,247,209,0,4,34,3030,2968,38,11,3,0,1,9,0,9,2307
2011,Lake County,California,64392,32458,31934,3474,3974,3719,4272,3177,6470,7501,10192,4989,5453,6340,3218,1613,44.3,50549,48354,14571,11171,50549,25117,25432,11171,5305,5866,64392,62237,2155,62237,54450,1440,2031,362,13,0,36,727,11,148,299,115,57,18,6,33,79,154,17,55,0,82,3435,2155,294,888,278,133,64392,56308,1967,3165,1198,315,3731,64392,10784,9256,291,0,1237,53608,47937,1414,1619,724,131,151,1632,31,1601,35441
2011,Modoc County,California,9587,4822,4765,508,532,667,534,414,955,957,1565,806,795,1101,506,247,46.5,7467,7304,2330,1854,7467,3733,3734,1854,929,925,9587,9297,290,9297,8392,108,327,15,0,0,7,73,46,0,12,8,4,3,6,49,0,8,0,0,0,8,389,290,12,203,0,9,9587,8623,131,539,121,57,406,9587,1290,1083,21,4,182,8297,7570,108,321,73,8,0,217,2,215,5174
2011,Inyo County,California,18457,9329,9128,1084,1025,1078,1219,765,1987,2032,2940,1589,1268,1767,1221,482,45.1,14471,13912,4181,3470,14471,7229,7242,3470,1576,1894,18457,18100,357,18100,14339,204,1846,1,13,5,22,271,0,95,92,19,51,8,6,27,6,66,12,0,11,43,1374,357,38,196,18,0,18457,14668,243,2103,321,91,1421,18457,3445,2921,25,0,499,15012,12307,190,1806,268,48,130,263,0,263,9457
2011,Santa Barbara County,California,419793,210649,209144,27237,25609,26092,38461,44637,55240,50758,54517,23277,20179,26169,18365,9252,33.4,323067,291321,64877,53786,323067,161050,162017,53786,23304,30482,419793,404432,15361,404432,320583,7752,4191,534,41,48,15,20905,1851,4287,6563,1921,2271,1926,6,83,2086,880,251,272,104,253,50121,15361,2363,2541,3920,299,419793,334076,11458,7820,26439,1958,54526,419793,175692,161870,1422,399,12001,244101,205066,6995,2234,20063,749,653,8341,256,8085,152684
2011,Imperial County,California,171343,88485,82858,13659,13358,14073,15011,13199,23605,22757,22169,9035,6601,9545,6195,2136,31.8,121082,112708,21667,17876,121082,62608,58474,17876,8098,9778,171343,165945,5398,165945,115496,5985,3020,16,0,0,9,2757,123,660,934,162,523,127,6,25,228,83,15,13,23,32,38604,5398,184,1520,469,168,171343,120048,6686,5005,3736,303,41388,171343,136376,132445,853,149,2929,34967,24364,5464,1524,2489,76,119,931,57,874,55668
2011,Alameda County,California,1494876,733297,761579,98049,93980,89851,99073,105006,227381,228718,220208,93064,75085,87514,52652,24295,36.4,1155245,1091653,206095,164461,1155245,559281,595964,164461,69917,94544,1494876,1419465,75411,1419465,690261,186326,7102,510,58,144,246,391627,70577,141858,84040,13421,18957,30697,6,1,32077,12191,1324,1259,2412,7196,131958,75411,9484,7798,22689,3073,1494876,748609,209423,23905,427712,19546,149794,1494876,332103,254970,10903,2033,64197,1162773,517548,182827,3827,388491,11993,5920,52167,2993,49174,580725
2011,Napa County,California,135377,67452,67925,8089,8412,9129,9398,8464,16423,17917,19851,8830,8528,10235,6601,3500,39.5,104042,98220,25427,20336,104042,51440,52602,20336,9011,11325,135377,131031,4346,131031,109997,2710,982,157,0,7,0,9209,560,1146,5540,314,559,308,6,55,782,441,142,195,4,100,7692,4346,408,991,1179,32,135377,114062,3256,2299,10709,836,8896,135377,42603,38099,331,264,3909,92774,77582,2635,454,8944,371,238,2550,85,2465,54612
2011,San Francisco County,California,797983,404490,393493,35295,28073,26106,34147,58320,167453,134179,110871,50422,43840,53817,38081,17379,38.4,690689,665712,134074,109277,690689,349847,340842,109277,47381,61896,797983,767788,30195,767788,408857,49260,3733,592,27,203,32,267289,11137,170616,37084,10492,9586,13755,6,75,14619,3277,519,369,1333,1056,35372,30195,2841,3041,12412,1399,797983,433436,56518,10047,284298,6449,40271,797983,119029,62939,3972,1466,50652,678954,334808,47345,2064,265685,3234,2895,22923,790,22133,374919
2011,Colusa County,California,21297,10990,10307,1838,1747,1625,1839,1220,2711,2765,2771,1232,1014,1352,867,316,33.5,14941,13893,3141,2535,14941,7620,7321,2535,1231,1304,21297,20168,1129,20168,14491,203,288,12,0,0,3,252,44,5,48,40,50,50,6,11,15,41,7,15,8,11,4893,1129,118,430,93,1,21297,15519,369,773,513,140,5250,21297,11460,10648,46,0,766,9837,8735,185,122,219,41,4,531,14,517,7850
2011,Kings County,California,152335,86391,65944,12876,11955,10566,11556,13299,25474,22350,19925,7119,5347,6806,3718,1344,31.0,110079,102890,14781,11868,110079,64870,45209,11868,5439,6429,152335,146555,5780,146555,109704,10988,1927,113,0,47,12,5751,426,619,3688,253,136,259,6,31,370,353,35,285,29,4,17832,5780,847,863,1200,417,152335,114306,12825,3401,7451,610,19867,152335,76401,72355,873,248,2925,75934,54952,10526,1275,5514,353,199,3115,93,3022,43533
2011,Fresno County,California,920623,460116,460507,78566,73550,75679,79932,74867,131286,114944,113981,47116,38836,48241,29967,13658,30.6,644619,596390,113860,91866,644619,319016,325603,91866,39906,51960,920623,884494,36129,884494,552475,46522,8894,660,0,126,77,87275,15090,7222,10698,4810,1845,3513,6,19,44097,1321,267,75,602,377,188007,36129,4691,7675,6020,806,920623,582129,55560,19872,97762,2718,201236,920623,458069,430749,2318,538,24464,462554,306388,44217,5024,85690,1148,2355,17732,1957,15775,313355
2011,Orange County,California,2989948,1479611,1510337,194230,200060,208103,223223,211548,413879,445323,437740,171737,141984,181623,112526,47972,36.0,2251810,2118833,422047,342121,2251810,1101461,1150349,342121,147568,194553,2989948,2902661,87287,2902661,1852969,49513,12548,861,251,372,313,532499,44819,80370,68714,35880,83413,179130,6,59,40173,9331,1645,1516,2967,3203,445801,87287,8260,10510,33393,388,2989948,1929942,62508,27319,576814,16856,469610,2989948,994279,860638,11269,8476,113896,1995669,1339135,45836,6902,528429,8736,7950,58681,3689,54992,1046323
2011,Sutter County,California,94192,46861,47331,7242,7320,6906,7278,6350,12655,12372,12556,4912,4829,6438,4105,1229,34.4,68137,64378,14597,11772,68137,33414,34723,11772,5200,6572,94192,88765,5427,88765,61951,1800,1428,241,0,32,0,13029,8787,874,929,523,355,254,6,101,1307,290,49,98,49,94,10267,5427,535,1476,1163,68,94192,66465,2996,3472,15182,761,11472,94192,26642,24706,398,7,1531,67550,48205,1670,682,12935,281,202,3575,75,3500,33755
2011,San Joaquin County,California,680277,339095,341182,54758,53657,56793,57836,48242,90083,91955,90688,37490,28952,37329,22945,9549,32.5,479299,447211,86383,69823,479299,235915,243384,69823,30048,39775,680277,640553,39724,640553,403225,50400,6782,566,52,272,179,97902,12382,7856,34761,3021,1911,7606,6,77,30365,3427,516,647,875,1389,78817,39724,5618,5944,8862,1074,680277,434153,62021,17027,113829,7309,89710,680277,260636,230004,4902,669,25061,419641,248594,46907,3043,95230,3229,1162,21476,961,20515,232843
2011,San Diego County,California,3060849,1536200,1524649,203716,193855,195273,223223,266614,465473,423104,425778,175075,143030,176166,117305,52237,34.6,2339550,2188640,423399,345708,2339550,1166291,1173259,345708,149740,195968,3060849,2924857,135992,2924857,2182604,154076,20597,1122,525,575,233,333314,23680,50385,142856,18847,20088,46624,6,73,30834,14266,2604,4457,5368,1837,220000,135992,16676,22129,42861,2044,3060849,2299121,186253,51407,393099,26424,250734,3060849,967858,873333,17770,4626,72129,2092991,1500123,146379,10906,326884,12903,6362,89434,3986,85448,1160784
2011,Tulare County,California,436234,218666,217568,40888,37095,40357,38495,32207,60900,54778,51635,21813,17058,22352,13126,5530,29.5,293830,273458,50199,41008,293830,145901,147929,41008,18164,22844,436234,422249,13985,422249,343225,7130,5635,556,12,167,146,15151,1182,1383,5378,773,288,896,6,107,5251,289,68,7,0,214,50819,13985,1633,3791,1945,124,436234,355486,9506,10403,18433,1101,55854,436234,260798,251931,896,276,7695,175436,145490,5453,3010,14175,284,614,6410,442,5968,140519
2011,Yolo County,California,198889,96986,101903,12374,12452,11974,19652,28242,27424,23719,24534,10541,8641,10165,6374,2797,30.1,153960,136010,24019,19336,153960,73989,79971,19336,8384,10952,198889,187473,11416,187473,132734,5006,2485,99,32,40,42,25626,3629,9245,3136,1673,2233,1795,6,113,3915,1112,206,199,85,622,20510,11416,1152,1479,3461,207,198889,141551,7197,5493,31190,2374,23534,198889,59340,50564,1071,353,7352,139549,99980,4674,1222,25199,1005,557,6912,317,6595,74639
2011,Humboldt County,California,133585,66897,66688,7537,7362,7159,9904,12373,18984,15060,19024,10608,8129,9428,5335,2682,37.3,106665,98876,21770,17445,106665,53071,53594,17445,7673,9772,133585,127268,6317,127268,110418,1590,7718,574,33,77,148,3131,88,880,801,237,125,279,6,23,721,452,143,24,195,90,3959,6317,552,2772,960,33,133585,116400,2435,10796,4387,632,5547,133585,12771,10668,139,107,1857,120814,103777,1545,7418,3109,452,174,4339,81,4258,61293
2011,Nevada County,California,98392,48867,49525,4304,5151,5715,6198,4608,8950,11040,16095,9561,8000,10263,6084,2423,47.3,79097,75928,23348,18770,79097,38744,40353,18770,8657,10113,98392,95945,2447,95945,90896,522,1184,169,34,40,110,1370,94,490,105,98,82,382,6,57,119,188,68,13,60,47,1785,2447,60,1113,434,0,98392,93142,660,2681,1870,341,2401,98392,8185,6305,619,42,1219,90207,85453,455,743,1340,128,58,2030,234,1796,52304
2011,Alpine County,California,1167,605,562,77,106,39,106,126,49,180,190,96,65,90,39,4,40.4,883,805,175,133,883,479,404,133,84,49,1167,1130,37,1130,771,0,237,0,0,0,0,39,0,20,0,0,0,19,6,3,0,21,0,0,21,0,62,37,0,28,0,0,1167,808,0,265,39,21,71,1167,82,17,0,0,65,1085,765,0,232,39,21,0,28,0,28,1772
2011,Madera County,California,149611,72056,77555,12088,11306,11805,12391,10748,20150,19232,19434,8459,7164,9491,5349,1994,33.2,106961,99778,20855,16834,106961,50204,56757,16834,7807,9027,149611,144435,5176,144435,121045,4962,2541,467,32,13,8,2980,1263,113,894,271,82,46,6,39,311,755,87,10,63,595,12152,5176,195,2013,613,176,149611,125699,5505,4937,3827,1026,13954,149611,79037,74813,650,30,3544,70574,58157,4735,1707,2735,755,106,2379,196,2183,49012
2011,Mendocino County,California,87525,43956,43569,5342,5359,5171,5793,5139,10262,10307,12728,7116,6852,7484,4205,1767,41.4,68014,64760,17491,13456,68014,33840,34174,13456,6182,7274,87525,84701,2824,84701,72596,949,4273,239,15,14,74,1554,152,372,269,234,48,164,6,45,315,202,54,31,37,80,5127,2824,136,1335,428,76,87525,75084,1295,5888,2138,343,5760,87525,18964,17377,110,178,1299,68561,60561,737,3584,1449,200,97,1933,29,1904,40185
2011,Santa Cruz County,California,259402,129383,130019,14836,14960,15051,21983,25540,32232,33323,38749,18832,15406,15130,9158,4202,36.7,204384,186451,36308,28490,204384,101046,103338,28490,12277,16213,259402,249301,10101,249301,214231,2558,1237,88,7,7,42,10816,1652,2986,2368,1510,841,702,6,87,757,390,185,71,5,129,20069,10101,978,2242,3173,55,259402,223658,4275,4679,15168,1071,22031,259402,81507,74994,274,285,5954,177895,156125,2472,747,10321,363,628,7239,212,7027,104278
2011,Trinity County,California,13711,7116,6595,790,655,620,689,604,1332,1392,2335,1319,1369,1550,619,437,49.3,11165,10830,3416,2606,11165,5857,5308,2606,1390,1216,13711,12819,892,12819,12201,53,237,15,0,75,5,158,3,46,29,3,19,38,6,105,20,40,16,24,0,0,130,892,0,841,14,0,13711,13093,75,1100,172,52,133,13711,924,749,26,0,149,12787,11446,53,220,152,40,31,845,0,845,8650
2011,Los Angeles County,California,9787747,4826636,4961111,654277,636761,687314,749978,741112,1482385,1446892,1355783,546711,437540,555360,346728,146906,34.6,7359916,6900944,1292475,1048994,7359916,3585170,3774746,1048994,445199,603795,9787747,9458595,329152,9458595,5126367,844048,49329,3074,559,1675,455,1347782,78188,399823,323804,107001,211380,89141,6,37,138445,26310,4927,3621,10741,7021,2064759,329152,41735,40326,77832,11988,9787747,5393479,933659,124828,1467785,45600,2179701,9787747,4644328,3569912,44798,39165,990453,5143419,2749159,816625,17324,1331809,23979,25847,178676,13950,164726,3437584
2011,Riverside County,California,2154844,1073455,1081389,163060,165272,176611,182778,150731,278778,294900,284869,111346,93943,136383,86799,29374,33.5,1537935,1432067,306315,252556,1537935,758679,779256,252556,113465,139091,2154844,2073945,80899,2073945,1422604,135859,21493,1522,380,819,54,127522,12325,15411,50348,4691,10618,16013,6,65,18116,6955,1694,1375,1606,2280,359512,80899,12598,11973,15500,2514,2154844,1489493,159037,41125,152063,12577,387244,2154844,968700,861452,13344,5358,88546,1186144,867229,128231,10416,124152,6144,6075,43897,2389,41508,794478
